Date,Open,High,Low,Close,Volume
2/21/2020,9611.7822265625,9723.0146484375,9589.7431640625,9686.441406,40930547513
2/22/2020,9687.707031,9698.2314453125,9600.728516,9663.181641,35838025154
2/23/2020,9663.318359,9937.404297,9657.791016,9924.515625,41185185761
2/24/2020,9921.5830078125,9951.746094,9537.042969,9650.1748046875,45080496648
2/25/2020,9651.3125,9652.7373046875,9305.021484,9341.705078,42515259129
2/26/2020,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,50420050762
2/27/2020,8825.09375,8932.892578,8577.199219,8784.494141,45470195695
2/28/2020,8788.728516,8890.4560546875,8492.9326171875,8672.455078,44605450443
2/29/2020,8671.212891,8775.6318359375,8599.5087890625,8599.5087890625,35792392544
3/1/2020,8599.7587890625,8726.796875,8471.212891,8562.4541015625,35349164300
3/2/2020,8563.2646484375,8921.308594,8532.630859,8869.669922,42857674409
3/3/2020,8865.3876953125,8901.5986328125,8704.990234,8787.7861328125,42386715821
3/4/2020,8788.5419921875,8843.3662109375,8712.431641,8755.246094,34746706368
3/5/2020,8760.285156,9142.054688,8757.253906,9078.7626953125,39698054597
3/6/2020,9078.308594,9167.695313,9032.0791015625,9122.5458984375,40826885651
3/7/2020,9121.6005859375,9163.220703,8890.744141,8909.9541015625,36216930370
3/8/2020,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,39973102121
3/9/2020,8111.146484,8177.79345703125,7690.09814453125,7923.644531,46936995808
3/10/2020,7922.14697265625,8136.945313,7814.76318359375,7909.7294921875,42213940994
3/11/2020,7910.089844,7950.814453,7642.8125,7911.43017578125,38682762605
3/12/2020,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,53980357243
3/13/2020,5017.8310546875,5838.11474609375,4106.98095703125,5563.707031,74156772075
3/14/2020,5573.07763671875,5625.226563,5125.0693359375,5200.3662109375,36154506008
3/15/2020,5201.06689453125,5836.64501953125,5169.283203,5392.31494140625,33997889639
3/16/2020,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,45368026430
3/17/2020,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,38622642935
3/18/2020,5227.11376953125,5331.833984,5069.335938,5238.4384765625,37878801016
3/19/2020,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,51000731797
3/20/2020,6191.65380859375,6844.261719,5865.78173828125,6198.7783203125,54442976103
3/21/2020,6206.521484,6378.13525390625,5932.8232421875,6185.066406,42494390880
3/22/2020,6185.55810546875,6359.697266,5823.7138671875,5830.2548828125,40099664740
3/23/2020,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,46491916000
3/24/2020,6436.642578,6789.02294921875,6411.066406,6734.8037109375,48221910672
3/25/2020,6738.716797,6892.51123046875,6536.92626953125,6681.06298828125,44590107888
3/26/2020,6675.1708984375,6735.4638671875,6590.962891,6716.4404296875,35319797642
3/27/2020,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,34585598367
3/28/2020,6467.253906,6467.5009765625,6117.837891,6242.19384765625,34885225901
3/29/2020,6245.62451171875,6250.46728515625,5920.085938,5922.042969,28373690931
3/30/2020,5925.53857421875,6517.19580078125,5903.234375,6429.841797,37101651525
3/31/2020,6430.6064453125,6504.51513671875,6374.162109,6438.644531,32786468812
4/1/2020,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426266
4/2/2020,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124
4/3/2020,6797.396484,7003.220703,6673.335938,6733.38720703125,38976504903
4/4/2020,6738.382813,6878.95361328125,6696.48486328125,6867.527344,33185988584
4/5/2020,6862.53759765625,6883.414063,6715.92919921875,6791.12939453125,29510409856
4/6/2020,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904615
4/7/2020,7273.64404296875,7427.939453,7136.71435546875,7176.41455078125,44243482668
4/8/2020,7179.283203,7356.2236328125,7153.3056640625,7334.0986328125,37563249549
4/9/2020,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139178
4/10/2020,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,43622840992
4/11/2020,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,31222085946
4/12/2020,6858.06787109375,7119.947266,6811.078125,6971.091797,35759567632
4/13/2020,6965.61669921875,6965.61669921875,6668.259766,6845.03759765625,38619308647
4/14/2020,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734,34110434052
4/15/2020,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311031
4/16/2020,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242377
4/17/2020,7116.552734,7167.18310546875,7050.332031,7096.1845703125,32513423567
4/18/2020,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,32447188386
4/19/2020,7260.92236328125,7280.52197265625,7167.054688,7189.4248046875,31311210215
4/20/2020,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113936
4/21/2020,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741511
4/22/2020,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153866
4/23/2020,7121.30615234375,7491.785156,7081.5947265625,7429.724609,43500782316
4/24/2020,7434.181641,7574.19580078125,7434.181641,7550.90087890625,34636526286
4/25/2020,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447
4/26/2020,7570.13916015625,7700.59423828125,7561.40771484375,7679.867188,33070154491
4/27/2020,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725
4/28/2020,7796.97021484375,7814.527344,7730.806641,7807.058594,33187959921
4/29/2020,7806.71240234375,8871.753906,7786.04931640625,8801.0380859375,60201052203
4/30/2020,8797.669922,9440.650391,8533.255859,8658.5537109375,66964629541
5/1/2020,8672.7822265625,9048.023438,8667.763672,8864.7666015625,44068389997
5/2/2020,8869.0576171875,9007.1875,8811.3662109375,8988.5966796875,40134388683
5/3/2020,8983.6142578125,9167.78125,8830.9716796875,8897.46875,47101785174
5/4/2020,8895.7451171875,8956.90625,8645.0244140625,8912.654297,45718796276
5/5/2020,8912.832031,9062.4150390625,8856.8271484375,9003.070313,43148462663
5/6/2020,9007.441406,9411.4677734375,8966.7060546875,9268.761719,49371886931
5/7/2020,9261.8955078125,9992.664063,9138.322266,9951.5185546875,61112700562
5/8/2020,9936.162109,9996.7431640625,9767.1728515625,9842.666016,51780748042
5/9/2020,9840.90625,9913.863281,9580.644531,9593.896484,46566121841
5/10/2020,9591.1689453125,9595.5810546875,8395.107422,8756.4306640625,63325279337
5/11/2020,8755.535156,9033.470703,8374.3232421875,8601.7958984375,57119858802
5/12/2020,8610.3857421875,8949.898438,8569.6435546875,8804.4775390625,42142717533
5/13/2020,8805.3876953125,9317.878906,8805.3876953125,9269.9873046875,45558144023
5/14/2020,9271.3291015625,9793.2685546875,9255.035156,9733.7216796875,56426907637
5/15/2020,9734.291016,9755.828125,9261.398438,9328.197266,48158802327
5/16/2020,9333.240234,9564.205078,9260.6943359375,9377.013672,36164766408
5/17/2020,9374.929688,9823.001953,9349.5458984375,9670.7392578125,40084250663
5/18/2020,9675.695313,9906.0302734375,9570.359375,9726.5751953125,41827139896
5/19/2020,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288955
5/20/2020,9725.3291015625,9804.7939453125,9447.201172,9522.9814453125,36546239703
5/21/2020,9522.740234,9555.242188,8869.9306640625,9081.761719,39326160532
5/22/2020,9080.3349609375,9232.9365234375,9008.638672,9182.5771484375,29810773699
5/23/2020,9185.0625,9302.501953,9118.1083984375,9209.287109,27727866812
5/24/2020,9212.283203,9288.404297,8787.2509765625,8790.3681640625,32518803300
5/25/2020,8786.107422,8951.005859,8719.667969,8906.9345703125,31288157264
5/26/2020,8909.585938,8991.9677734375,8757.2939453125,8835.052734,29584186947
5/27/2020,8837.380859,9203.320313,8834.1572265625,9181.017578,32740536902
5/28/2020,9184.945313,9546.3193359375,9148.457031,9525.7509765625,34367073114
5/29/2020,9528.355469,9573.6669921875,9379.3388671875,9439.1240234375,32896642044
5/30/2020,9438.914063,9704.0302734375,9366.7294921875,9700.414063,32722975141
5/31/2020,9700.105469,9700.34375,9432.296875,9461.058594,27773290299
6/1/2020,9463.605469,10199.5654296875,9450.8994140625,10167.2685546875,35198901068
6/2/2020,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,39137252109
6/3/2020,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,25007459262
6/4/2020,9655.8544921875,9887.6103515625,9525.2470703125,9800.636719,25921805072
6/5/2020,9800.2158203125,9869.2373046875,9663.216797,9665.533203,23509628646
6/6/2020,9664.904297,9773.431641,9591.0244140625,9653.679688,20438419222
6/7/2020,9653.0029296875,9768.498047,9458.150391,9758.8525390625,25015250846
6/8/2020,9760.0634765625,9782.306641,9675.8857421875,9771.4892578125,21486346312
6/9/2020,9774.3603515625,9836.369141,9664.7197265625,9795.7001953125,23717842783
6/10/2020,9794.119141,9908.896484,9728.291016,9870.0947265625,25706567601
6/11/2020,9870.078125,9938.2978515625,9263.0693359375,9321.78125,30247143440
6/12/2020,9320.6904296875,9540.4658203125,9285.851563,9480.84375,22610564515
6/13/2020,9480.7353515625,9493.2119140625,9396.009766,9475.277344,17564322315
6/14/2020,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,18991732746
6/15/2020,9386.035156,9504.8603515625,8990.175781,9450.7021484375,26699704768
6/16/2020,9454.2666015625,9579.4306640625,9400.445313,9538.0244140625,21565537209
6/17/2020,9533.7841796875,9540.4228515625,9327.339844,9480.2548828125,20177709879
6/18/2020,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003
6/19/2020,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107
6/20/2020,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,17130541557
6/21/2020,9330.9267578125,9401.107422,9300.4306640625,9303.6298828125,15324301169
6/22/2020,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,21104009514
6/23/2020,9644.076172,9670.541016,9547.2470703125,9629.658203,17006433272
6/24/2020,9632.1494140625,9680.367188,9278.2333984375,9313.6103515625,18961716076
6/25/2020,9314.126953,9340.1611328125,9095.324219,9264.8134765625,18616048626
6/26/2020,9260.9951171875,9310.5166015625,9101.738281,9162.917969,18341465837
6/27/2020,9167.824219,9207.810547,8998.216797,9045.390625,17273093144
6/28/2020,9048.460938,9197.546875,8975.525391,9143.582031,14560870760
6/29/2020,9140.029297,9237.5732421875,9041.8759765625,9190.8544921875,16460547078
6/30/2020,9185.5810546875,9217.835938,9084.837891,9137.9931640625,15735797744
7/1/2020,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,15971550355
7/2/2020,9231.1396484375,9274.962891,9036.623047,9123.410156,16338916796
7/3/2020,9124.8427734375,9202.3447265625,9058.794922,9087.3037109375,13078970999
7/4/2020,9084.2333984375,9183.2958984375,9053.6298828125,9132.488281,12290528515
7/5/2020,9126.0908203125,9162.183594,8977.015625,9073.9423828125,12903406143
7/6/2020,9072.849609,9375.474609,9058.664063,9375.474609,17889263252
7/7/2020,9349.1611328125,9360.617188,9201.8154296875,9252.277344,13839652595
7/8/2020,9253.0205078125,9450.335938,9249.5,9428.3330078125,19702359883
7/9/2020,9427.994141,9431.378906,9234.9990234375,9277.9677734375,18000702524
7/10/2020,9273.357422,9287.4716796875,9118.001953,9278.8076171875,16860035605
7/11/2020,9277.511719,9293.5322265625,9199.4853515625,9240.3466796875,13249910444
7/12/2020,9241.054688,9319.4189453125,9197.4501953125,9276.5,14452361907
7/13/2020,9277.205078,9306.4052734375,9224.292969,9243.6142578125,17519821266
7/14/2020,9238.703125,9283.841797,9171.6611328125,9243.2138671875,18085038362
7/15/2020,9241.8974609375,9275.3251953125,9171.933594,9192.8369140625,15844731575
7/16/2020,9191.980469,9214.3125,9088.947266,9132.2275390625,15713967523
7/17/2020,9131.8125,9182.253906,9089.2021484375,9151.392578,13944570749
7/18/2020,9151.183594,9230.9833984375,9100.824219,9159.0400390625,12252601475
7/19/2020,9158.005859,9201.398438,9097.632813,9185.8173828125,12939002784
7/20/2020,9187.220703,9214.2705078125,9137.509766,9164.2314453125,13755604146
7/21/2020,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956
7/22/2020,9375.080078,9530.5185546875,9319.6533203125,9525.363281,16532254884
7/23/2020,9527.1416015625,9610.2470703125,9483.003906,9581.072266,18146399002
7/24/2020,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578,16552768325
7/25/2020,9539.4853515625,9704.556641,9530.2119140625,9677.113281,16610070933
7/26/2020,9680.234375,10023.8076171875,9652.847656,9905.1669921875,20507998997
7/27/2020,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,35359749590
7/28/2020,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,28766551142
7/29/2020,10912.95313,11304.3974609375,10856.1416015625,11100.4677734375,24617249715
7/30/2020,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,22857247901
7/31/2020,11110.21094,11415.8642578125,10987.0537109375,11323.466796875,23160469766
8/1/2020,11322.57031,11794.775390625,11239.6826171875,11759.5927734375,26075670303
8/2/2020,11758.7646484375,12034.14453,11018.1298828125,11053.6142578125,27410067336
8/3/2020,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,20271713443
8/4/2020,11246.20313,11385.3818359375,11094.1455078125,11205.892578125,21250197042
8/5/2020,11203.8232421875,11786.61719,11158.28516,11747.0224609375,24411254471
8/6/2020,11749.87109,11902.33594,11598.7138671875,11779.77344,23400740340
8/7/2020,11778.89453,11898.0380859375,11408.59375,11601.47266,23132312867
8/8/2020,11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,17572057837
8/9/2020,11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,17489608833
8/10/2020,11662.2568359375,12045.14063,11662.2568359375,11878.111328125,26114112569
8/11/2020,11881.6474609375,11932.71094,11195.708984375,11410.525390625,27039782640
8/12/2020,11404.5966796875,11748.396484375,11249.60547,11584.9345703125,25064548486
8/13/2020,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,27522199497
8/14/2020,11772.6591796875,12150.994140625,11685.455078125,11768.87109,24237958589
8/15/2020,11768.697265625,11963.20313,11768.697265625,11865.6982421875,23354924400
8/16/2020,11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,20583375490
8/17/2020,11895.658203125,12359.056640625,11806.6962890625,12254.40234,28227687027
8/18/2020,12251.8955078125,12335.70703,11954.525390625,11991.2333984375,26043227672
8/19/2020,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,24502851117
8/20/2020,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,20175242945
8/21/2020,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,23762425999
8/22/2020,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,20224191306
8/23/2020,11679.6962890625,11713.42969,11559.9208984375,11664.84766,18482062658
8/24/2020,11663.689453125,11807.6318359375,11623.25,11774.595703125,20681511755
8/25/2020,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,26301509932
8/26/2020,11366.89453,11530.052734375,11296.9931640625,11488.36328,22466660958
8/27/2020,11485.6083984375,11570.7861328125,11185.94141,11323.3974609375,23240415076
8/28/2020,11325.2958984375,11545.615234375,11316.4228515625,11542.5,19807127588
8/29/2020,11541.05469,11585.64063,11466.29297,11506.865234375,17485597759
8/30/2020,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,19760127945
8/31/2020,11713.306640625,11768.876953125,11598.318359375,11680.82031,22285928250
9/1/2020,11679.31641,12067.0810546875,11601.12891,11970.478515625,27311555343
9/2/2020,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,28037405299
9/3/2020,11407.19141,11443.0224609375,10182.46484,10245.29688,31927261555
9/4/2020,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,29965130374
9/5/2020,10512.5302734375,10581.5712890625,9946.675781,10169.5673828125,44916565292
9/6/2020,10167.216796875,10353.927734375,10056.8857421875,10280.35156,37071460174
9/7/2020,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,33703098409
9/8/2020,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,33430927462
9/9/2020,10134.1513671875,10350.54297,10017.2509765625,10242.34766,24128292755
9/10/2020,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,54406443211
9/11/2020,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,45201121775
9/12/2020,10409.861328125,10578.837890625,10292.38672,10442.1708984375,36750077324
9/13/2020,10452.3994140625,10577.21484,10224.330078125,10323.755859375,36506852789
9/14/2020,10328.73438,10800.0107421875,10266.0087890625,10680.837890625,35453581940
9/15/2020,10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,32509451925
9/16/2020,10797.76172,11100.1240234375,10704.884765625,10974.9052734375,30769986455
9/17/2020,10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,38151810523
9/18/2020,10951.82031,11034.908203125,10829.6572265625,10944.58594,26341903912
9/19/2020,10933.7529296875,11134.0927734375,10909.6181640625,11094.3466796875,22764204008
9/20/2020,11095.8701171875,11095.8701171875,10814.4775390625,10938.271484375,24699523788
9/21/2020,10934.92578,10988.30469,10380.2607421875,10462.259765625,28884999244
9/22/2020,10459.6240234375,10568.0771484375,10382.72656,10538.4599609375,23621787804
9/23/2020,10535.49219,10537.82813,10197.865234375,10246.1865234375,23788661867
9/24/2020,10248.7861328125,10771.056640625,10231.490234375,10760.06641,47144380902
9/25/2020,10761.10938,10777.6962890625,10578.91406,10692.716796875,39348590957
9/26/2020,10695.5751953125,10772.9990234375,10667.28125,10750.7236328125,46852525493
9/27/2020,10746.892578125,10803.97656,10622.92188,10775.26953,53745972818
9/28/2020,10776.61328,10945.34766,10703.8935546875,10709.65234,47762394731
9/29/2020,10709.650390625,10860.0009765625,10649.4951171875,10844.64063,46582396602
9/30/2020,10843.87109,10847.2568359375,10669.3212890625,10784.4912109375,44171073700
10/1/2020,10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,40023134100
10/2/2020,10619.8212890625,10657.837890625,10416.689453125,10575.974609375,48661453918
10/3/2020,10575.1005859375,10598.9404296875,10511.1298828125,10549.3291015625,44660271563
10/4/2020,10550.4404296875,10686,10534.3916015625,10669.5830078125,71251776995
10/5/2020,10676.529296875,10793.50781,10634.6005859375,10793.33984,47537578009
10/6/2020,10796.306640625,10797.57813,10528.89063,10604.40625,42623695307
10/7/2020,10603.35547,10680.50781,10562.5068359375,10668.96875,37799458436
10/8/2020,10669.37109,10945.7373046875,10562.6064453125,10915.685546875,63314794397
10/9/2020,10927.9130859375,11102.67188,10846.8505859375,11064.4580078125,22799117613
10/10/2020,11059.142578125,11442.21094,11056.9404296875,11296.361328125,22877978588
10/11/2020,11296.08203,11428.8134765625,11288.6279296875,11384.181640625,19968627060
10/12/2020,11392.6357421875,11698.4677734375,11240.6865234375,11555.36328,26163972642
10/13/2020,11548.7197265625,11548.98438,11321.224609375,11425.8994140625,24241420251
10/14/2020,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,24103426719
10/15/2020,11426.6025390625,11569.91406,11303.603515625,11495.349609375,24487233058
10/16/2020,11502.82813,11540.0615234375,11223.0126953125,11322.123046875,25635480772
10/17/2020,11322.123046875,11386.26172,11285.345703125,11358.10156,19130430174
10/18/2020,11355.982421875,11483.35938,11347.57813,11483.35938,18283314340
10/19/2020,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928
10/20/2020,11745.974609375,11999.91797,11681.48047,11916.3349609375,30915821592
10/21/2020,11913.0771484375,13184.56641,11900.9287109375,12823.689453125,43414712626
10/22/2020,12801.6357421875,13161.59375,12717.09375,12965.8916015625,34729759598
10/23/2020,12971.548828125,13015.9619140625,12752.6474609375,12931.53906,28974975003
10/24/2020,12931.57422,13145.06641,12885.7470703125,13108.0625,24542317940
10/25/2020,13108.0634765625,13329.18359,12910.0615234375,13031.173828125,24406920575
10/26/2020,13031.201171875,13225.2978515625,12822.38281,13075.248046875,29461458313
10/27/2020,13075.24219,13759.6689453125,13060.837890625,13654.21875,33749878156
10/28/2020,13654.21484,13837.69531,12932.2509765625,13271.28516,35867318895
10/29/2020,13271.298828125,13612.0478515625,12980.0595703125,13437.88281,56499499598
10/30/2020,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,30581485201
10/31/2020,13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,30306464719
11/1/2020,13780.9951171875,13862.033203125,13628.3779296875,13737.10938,24453857900
11/2/2020,13737.0322265625,13808.3232421875,13243.16016,13550.4892578125,30771455468
11/3/2020,13550.451171875,13984.9814453125,13325.44141,13950.30078,29869951617
11/4/2020,13950.48828,14218.7666015625,13580.4716796875,14133.70703,35116364962
11/5/2020,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,40856321439
11/6/2020,15579.7294921875,15903.4375,15226.83984,15565.880859375,39837841971
11/7/2020,15565.880859375,15737.095703125,14423.20313,14833.75391,35024953706
11/8/2020,14833.75391,15637.32031,14744.1103515625,15479.5673828125,26632075029
11/9/2020,15479.595703125,15785.13672,14865.529296875,15332.3154296875,34149115566
11/10/2020,15332.3505859375,15450.3291015625,15124.9599609375,15290.90234,25574938143
11/11/2020,15290.9091796875,15916.2607421875,15290.0068359375,15701.33984,29772374934
11/12/2020,15701.298828125,16305.00391,15534.771484375,16276.34375,34175758344
11/13/2020,16276.4404296875,16463.177734375,15992.15234,16317.80859,31599492172
11/14/2020,16317.80859,16317.80859,15749.193359375,16068.138671875,27481710135
11/15/2020,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,23653867583
11/16/2020,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675
11/17/2020,16685.69141,17782.919921875,16564.544921875,17645.40625,39006849170
11/18/2020,17645.19141,18393.94922,17352.90625,17804.005859375,49064800278
11/19/2020,17803.861328125,18119.54688,17382.55469,17817.08984,36985055355
11/20/2020,17817.083984375,18773.22656,17765.794921875,18621.314453125,36992873940
11/21/2020,18621.31641,18936.62109,18444.35938,18642.232421875,39650210707
11/22/2020,18642.232421875,18688.96875,17671.384765625,18370.001953125,41280434226
11/23/2020,18370.017578125,18711.42578,18000.79688,18364.12109,42741112308
11/24/2020,18365.01563,19348.271484375,18128.65625,19107.46484,51469565009
11/25/2020,19104.41016,19390.96484,18581.146484375,18732.12109,43710357371
11/26/2020,18729.83984,18866.28516,16351.03516,17150.623046875,61396835737
11/27/2020,17153.91406,17445.02344,16526.423828125,17108.40234,38886494645
11/28/2020,17112.93359,17853.939453125,16910.65234,17717.41406,32601040734
11/29/2020,17719.634765625,18283.62891,17559.11719,18177.48438,31133957704
11/30/2020,18178.322265625,19749.263671875,18178.322265625,19625.83594,47728480399
12/1/2020,19633.76953,19845.974609375,18321.92188,18802.998046875,49633658712
12/2/2020,18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139
12/3/2020,19205.92578,19566.19141,18925.78516,19445.39844,31930317405
12/4/2020,19446.966796875,19511.404296875,18697.193359375,18699.76563,33872388058
12/5/2020,18698.384765625,19160.44922,18590.193359375,19154.23047,27242455064
12/6/2020,19154.17969,19390.5,18897.89453,19345.12109,25293775714
12/7/2020,19343.12891,19411.82813,18931.142578125,19191.630859375,26896357742
12/8/2020,19191.529296875,19283.478515625,18269.94531,18321.14453,31692288756
12/9/2020,18320.884765625,18626.29297,17935.54688,18553.916015625,34420373071
